,Store,Product,Month,Day,Is_Holiday,Base Price,Price,Cost,Weekly_Units_Sold
1585,4,3,4,30,False,19.99,19.99,5.00,75
1586,4,3,5,7,False,19.99,19.99,5.00,79
1587,4,3,5,14,False,19.99,19.99,5.00,69
1588,4,3,5,21,False,19.99,19.99,5.00,71
1589,4,3,5,28,False,19.99,19.99,5.00,76
1590,4,3,6,4,False,19.99,19.99,5.00,70
1591,4,3,6,11,False,19.99,19.99,5.00,57
1592,4,3,6,18,False,19.99,19.99,5.00,66
1593,4,3,6,25,False,19.99,19.99,5.00,55
1594,4,3,7,2,False,19.99,10.0,5.00,261
1595,4,3,7,9,False,19.99,10.0,5.00,310
1596,4,3,7,16,False,19.99,10.0,5.00,683
1597,4,3,7,23,False,19.99,10.0,5.00,844
1598,4,3,7,30,False,19.99,10.0,5.00,1107
1599,4,3,8,6,False,19.99,19.99,5.00,298
1600,4,3,8,13,False,19.99,19.99,5.00,452
1601,4,3,8,20,False,19.99,19.99,5.00,511
1602,4,3,8,27,False,19.99,19.99,5.00,267
1603,4,3,9,3,False,19.99,19.99,5.00,137
1604,4,3,9,10,True,19.99,19.99,5.00,88
1605,4,3,9,17,False,19.99,19.99,5.00,87
1606,4,3,9,24,False,19.99,19.99,5.00,87
1607,4,3,10,1,False,19.99,19.99,5.00,83
1608,4,3,10,8,False,19.99,19.99,5.00,87
1609,4,3,10,15,False,19.99,19.99,5.00,79
1610,4,3,10,22,False,19.99,19.99,5.00,74
1611,4,3,10,29,False,19.99,19.99,5.00,77
1612,4,3,11,5,False,19.99,10.0,5.00,300
1613,4,3,11,12,False,19.99,10.0,5.00,356
1614,4,3,11,19,False,19.99,10.0,5.00,339
1615,4,3,11,26,True,19.99,10.0,5.00,395
1616,4,3,12,3,False,19.99,19.99,5.00,101
1617,4,3,12,10,False,19.99,19.99,5.00,107
1618,4,3,12,17,False,19.99,19.99,5.00,130
1619,4,3,12,24,False,19.99,19.99,5.00,148
1620,4,3,12,31,True,19.99,19.99,5.00,80
1621,4,3,1,7,False,21.99,21.99,5.50,101
1622,4,3,1,14,False,21.99,21.99,5.50,95
1623,4,3,1,21,False,21.99,21.99,5.50,103
1624,4,3,1,28,False,21.99,21.99,5.50,89
1625,4,3,2,4,False,21.99,21.99,5.50,84
1626,4,3,2,11,True,21.99,21.99,5.50,89
1627,4,3,2,18,False,21.99,21.99,5.50,88
1628,4,3,2,25,False,21.99,21.99,5.50,77
1629,4,3,3,4,False,21.99,21.99,5.50,75
1630,4,3,3,11,False,21.99,21.99,5.50,71
1631,4,3,3,18,False,21.99,21.99,5.50,70
1632,4,3,3,25,False,21.99,21.99,5.50,63
1633,4,3,4,1,False,21.99,21.99,5.50,66
1634,4,3,4,8,False,21.99,21.99,5.50,69
1635,4,3,4,15,False,21.99,21.99,5.50,67
1636,4,3,4,22,False,21.99,21.99,5.50,70
1637,4,3,4,29,False,21.99,21.99,5.50,59
1638,4,3,5,6,False,21.99,21.99,5.50,68
1639,4,3,5,13,False,21.99,21.99,5.50,63
1640,4,3,5,20,False,21.99,21.99,5.50,67
1641,4,3,5,27,False,21.99,21.99,5.50,59
1642,4,3,6,3,False,21.99,21.99,5.50,57
1643,4,3,6,10,False,21.99,21.99,5.50,61
1644,4,3,6,17,False,21.99,21.99,5.50,59
1645,4,3,6,24,False,21.99,21.99,5.50,64
1646,4,3,7,1,False,21.99,11.0,5.50,212
1647,4,3,7,8,False,21.99,11.0,5.50,335
1648,4,3,7,15,False,21.99,11.0,5.50,597
1649,4,3,7,22,False,21.99,11.0,5.50,871
1650,4,3,7,29,False,21.99,11.0,5.50,985
1651,4,3,8,5,False,21.99,21.99,5.50,298
1652,4,3,8,12,False,21.99,21.99,5.50,366
1653,4,3,8,19,False,21.99,21.99,5.50,485
1654,4,3,8,26,False,21.99,21.99,5.50,247
1655,4,3,9,2,False,21.99,21.99,5.50,150
1656,4,3,9,9,True,21.99,21.99,5.50,105
1657,4,3,9,16,False,21.99,21.99,5.50,80
1658,4,3,9,23,False,21.99,21.99,5.50,76
1659,4,3,9,30,False,21.99,21.99,5.50,68
1660,4,3,10,7,False,21.99,21.99,5.50,72
1661,4,3,10,14,False,21.99,21.99,5.50,63
1662,4,3,10,21,False,21.99,21.99,5.50,72
1663,4,3,10,28,False,21.99,21.99,5.50,66
1664,4,3,11,4,False,21.99,11.0,5.50,295
1665,4,3,11,11,False,21.99,11.0,5.50,300
1666,4,3,11,18,False,21.99,11.0,5.50,297
1667,4,3,11,25,True,21.99,11.0,5.50,331
1668,4,3,12,2,False,21.99,21.99,5.50,80
1669,4,3,12,9,False,21.99,21.99,5.50,93
1670,4,3,12,16,False,21.99,21.99,5.50,109
1671,4,3,12,23,False,21.99,21.99,5.50,119
1672,4,3,12,30,True,21.99,21.99,5.50,69
1673,4,3,1,6,False,19.99,19.99,5.00,119
1674,4,3,1,13,False,19.99,19.99,5.00,111
1675,4,3,1,20,False,19.99,19.99,5.00,127
1676,4,3,1,27,False,19.99,19.99,5.00,111
1677,4,3,2,3,False,19.99,19.99,5.00,115
1678,4,3,2,10,True,19.99,19.99,5.00,113
1679,4,3,2,17,False,19.99,19.99,5.00,99
1680,4,3,2,24,False,19.99,19.99,5.00,103
1681,4,3,3,2,False,19.99,19.99,5.00,103
1682,4,3,3,9,False,19.99,19.99,5.00,97
1683,4,3,3,16,False,19.99,19.99,5.00,75
1684,4,3,3,23,False,19.99,19.99,5.00,76
1685,4,3,3,30,False,19.99,19.99,5.00,77
1686,4,3,4,6,False,19.99,19.99,5.00,82
1687,4,3,4,13,False,19.99,19.99,5.00,78
1688,4,3,4,20,False,19.99,19.99,5.00,79
1689,4,3,4,27,False,19.99,19.99,5.00,73
1690,4,3,5,4,False,19.99,19.99,5.00,76
1691,4,3,5,11,False,19.99,19.99,5.00,80
1692,4,3,5,18,False,19.99,19.99,5.00,81
1693,4,3,5,25,False,19.99,19.99,5.00,74
1694,4,3,6,1,False,19.99,19.99,5.00,77
1695,4,3,6,8,False,19.99,19.99,5.00,76
1696,4,3,6,15,False,19.99,19.99,5.00,70
1697,4,3,6,22,False,19.99,19.99,5.00,71
1698,4,3,6,29,False,19.99,19.99,5.00,71
1699,4,3,7,6,False,19.99,10.0,5.00,359
1700,4,3,7,13,False,19.99,10.0,5.00,672
1701,4,3,7,20,False,19.99,10.0,5.00,1147
1702,4,3,7,27,False,19.99,10.0,5.00,1236
1703,4,3,8,3,False,19.99,19.99,5.00,359
1704,4,3,8,10,False,19.99,19.99,5.00,481
1705,4,3,8,17,False,19.99,19.99,5.00,688
1706,4,3,8,24,False,19.99,19.99,5.00,349
1707,4,3,8,31,False,19.99,19.99,5.00,185
1708,4,3,9,7,True,19.99,19.99,5.00,125
1709,4,3,9,14,False,19.99,19.99,5.00,105
1710,4,3,9,21,False,19.99,19.99,5.00,89
1711,4,3,9,28,False,19.99,19.99,5.00,77
1712,4,3,10,5,False,19.99,19.99,5.00,85
1713,4,3,10,12,False,19.99,19.99,5.00,85
1714,4,3,10,19,False,19.99,19.99,5.00,87
1715,4,3,10,26,False,19.99,19.99,5.00,83
1716,5,1,2,5,False,9.99,7.99,2.50,91
1717,5,1,2,12,True,9.99,7.99,2.50,166
1718,5,1,2,19,False,9.99,7.99,2.50,112
1719,5,1,2,26,False,9.99,7.99,2.50,71
1720,5,1,3,5,False,9.99,9.99,2.50,55
1721,5,1,3,12,False,9.99,9.99,2.50,50
1722,5,1,3,19,False,9.99,9.99,2.50,58
1723,5,1,3,26,False,9.99,9.99,2.50,66
1724,5,1,4,2,False,9.99,9.99,2.50,141
1725,5,1,4,9,False,9.99,9.99,2.50,102
1726,5,1,4,16,False,9.99,9.99,2.50,45
1727,5,1,4,23,False,9.99,9.99,2.50,48
1728,5,1,4,30,False,9.99,9.99,2.50,51
1729,5,1,5,7,False,9.99,7.99,2.50,74
1730,5,1,5,14,False,9.99,7.99,2.50,75
1731,5,1,5,21,False,9.99,7.99,2.50,75
1732,5,1,5,28,False,9.99,7.99,2.50,77
1733,5,1,6,4,False,9.99,9.99,2.50,52
1734,5,1,6,11,False,9.99,9.99,2.50,51
1735,5,1,6,18,False,9.99,9.99,2.50,49
1736,5,1,6,25,False,9.99,9.99,2.50,49
1737,5,1,7,2,False,9.99,9.99,2.50,53
1738,5,1,7,9,False,9.99,9.99,2.50,47
1739,5,1,7,16,False,9.99,9.99,2.50,52
1740,5,1,7,23,False,9.99,9.99,2.50,47
1741,5,1,7,30,False,9.99,9.99,2.50,46
1742,5,1,8,6,False,9.99,9.99,2.50,47
1743,5,1,8,13,False,9.99,9.99,2.50,45
1744,5,1,8,20,False,9.99,9.99,2.50,51
1745,5,1,8,27,False,9.99,9.99,2.50,50
1746,5,1,9,3,False,9.99,9.99,2.50,55
1747,5,1,9,10,True,9.99,9.99,2.50,59
1748,5,1,9,17,False,9.99,9.99,2.50,54
1749,5,1,9,24,False,9.99,9.99,2.50,55
1750,5,1,10,1,False,9.99,9.99,2.50,57
1751,5,1,10,8,False,9.99,9.99,2.50,62
1752,5,1,10,15,False,9.99,9.99,2.50,64
1753,5,1,10,22,False,9.99,9.99,2.50,67
1754,5,1,10,29,False,9.99,9.99,2.50,81
1755,5,1,11,5,False,9.99,9.99,2.50,74
1756,5,1,11,12,False,9.99,9.99,2.50,58
1757,5,1,11,19,False,9.99,9.99,2.50,56
1758,5,1,11,26,True,9.99,9.99,2.50,63
1759,5,1,12,3,False,9.99,9.99,2.50,73
1760,5,1,12,10,False,9.99,9.99,2.50,81
1761,5,1,12,17,False,9.99,9.99,2.50,91
1762,5,1,12,24,False,9.99,9.99,2.50,99
1763,5,1,12,31,True,9.99,9.99,2.50,45
1764,5,1,1,7,False,10.99,10.99,2.75,43
1765,5,1,1,14,False,10.99,10.99,2.75,47
1766,5,1,1,21,False,10.99,10.99,2.75,47
1767,5,1,1,28,False,10.99,10.99,2.75,47
1768,5,1,2,4,False,10.99,8.79,2.75,83
1769,5,1,2,11,True,10.99,8.79,2.75,114
1770,5,1,2,18,False,10.99,8.79,2.75,143
1771,5,1,2,25,False,10.99,8.79,2.75,83
1772,5,1,3,4,False,10.99,10.99,2.75,51
1773,5,1,3,11,False,10.99,10.99,2.75,50
1774,5,1,3,18,False,10.99,10.99,2.75,50
1775,5,1,3,25,False,10.99,10.99,2.75,51
1776,5,1,4,1,False,10.99,10.99,2.75,53
1777,5,1,4,8,False,10.99,10.99,2.75,54
1778,5,1,4,15,False,10.99,10.99,2.75,71
1779,5,1,4,22,False,10.99,10.99,2.75,105
1780,5,1,4,29,False,10.99,10.99,2.75,74
1781,5,1,5,6,False,10.99,8.79,2.75,75
1782,5,1,5,13,False,10.99,8.79,2.75,67
1783,5,1,5,20,False,10.99,8.79,2.75,69
1784,5,1,5,27,False,10.99,8.79,2.75,67
1785,5,1,6,3,False,10.99,10.99,2.75,47
1786,5,1,6,10,False,10.99,10.99,2.75,47
1787,5,1,6,17,False,10.99,10.99,2.75,47
1788,5,1,6,24,False,10.99,10.99,2.75,49
1789,5,1,7,1,False,10.99,10.99,2.75,47
1790,5,1,7,8,False,10.99,10.99,2.75,44
1791,5,1,7,15,False,10.99,10.99,2.75,46
1792,5,1,7,22,False,10.99,10.99,2.75,48
1793,5,1,7,29,False,10.99,10.99,2.75,47
1794,5,1,8,5,False,10.99,10.99,2.75,46
1795,5,1,8,12,False,10.99,10.99,2.75,41
1796,5,1,8,19,False,10.99,10.99,2.75,43
1797,5,1,8,26,False,10.99,10.99,2.75,43
1798,5,1,9,2,False,10.99,10.99,2.75,50
1799,5,1,9,9,True,10.99,10.99,2.75,50
1800,5,1,9,16,False,10.99,10.99,2.75,49
1801,5,1,9,23,False,10.99,10.99,2.75,55
1802,5,1,9,30,False,10.99,10.99,2.75,53
1803,5,1,10,7,False,10.99,10.99,2.75,58
1804,5,1,10,14,False,10.99,10.99,2.75,59
1805,5,1,10,21,False,10.99,10.99,2.75,62
1806,5,1,10,28,False,10.99,10.99,2.75,72
1807,5,1,11,4,False,10.99,10.99,2.75,89
1808,5,1,11,11,False,10.99,10.99,2.75,50
1809,5,1,11,18,False,10.99,10.99,2.75,50
1810,5,1,11,25,True,10.99,10.99,2.75,57
1811,5,1,12,2,False,10.99,10.99,2.75,68
1812,5,1,12,9,False,10.99,10.99,2.75,70
1813,5,1,12,16,False,10.99,10.99,2.75,89
1814,5,1,12,23,False,10.99,10.99,2.75,102
1815,5,1,12,30,True,10.99,10.99,2.75,59
1816,5,1,1,6,False,10.99,10.99,2.75,47
1817,5,1,1,13,False,10.99,10.99,2.75,53
1818,5,1,1,20,False,10.99,10.99,2.75,50
1819,5,1,1,27,False,10.99,10.99,2.75,55
1820,5,1,2,3,False,10.99,8.79,2.75,87
1821,5,1,2,10,True,10.99,8.79,2.75,107
1822,5,1,2,17,False,10.99,8.79,2.75,144
1823,5,1,2,24,False,10.99,8.79,2.75,77
1824,5,1,3,2,False,10.99,10.99,2.75,57
1825,5,1,3,9,False,10.99,10.99,2.75,56
1826,5,1,3,16,False,10.99,10.99,2.75,61
1827,5,1,3,23,False,10.99,10.99,2.75,69
1828,5,1,3,30,False,10.99,10.99,2.75,71
1829,5,1,4,6,False,10.99,10.99,2.75,121
1830,5,1,4,13,False,10.99,10.99,2.75,77
1831,5,1,4,20,False,10.99,10.99,2.75,51
1832,5,1,4,27,False,10.99,10.99,2.75,55
1833,5,1,5,4,False,10.99,8.79,2.75,79
1834,5,1,5,11,False,10.99,8.79,2.75,72
1835,5,1,5,18,False,10.99,8.79,2.75,78
1836,5,1,5,25,False,10.99,8.79,2.75,78
1837,5,1,6,1,False,10.99,10.99,2.75,55
1838,5,1,6,8,False,10.99,10.99,2.75,51
1839,5,1,6,15,False,10.99,10.99,2.75,52
1840,5,1,6,22,False,10.99,10.99,2.75,53
1841,5,1,6,29,False,10.99,10.99,2.75,53
1842,5,1,7,6,False,10.99,10.99,2.75,53
1843,5,1,7,13,False,10.99,10.99,2.75,54
1844,5,1,7,20,False,10.99,10.99,2.75,55
1845,5,1,7,27,False,10.99,10.99,2.75,54
1846,5,1,8,3,False,10.99,10.99,2.75,54
1847,5,1,8,10,False,10.99,10.99,2.75,50
1848,5,1,8,17,False,10.99,10.99,2.75,53
1849,5,1,8,24,False,10.99,10.99,2.75,53
1850,5,1,8,31,False,10.99,10.99,2.75,56
1851,5,1,9,7,True,10.99,10.99,2.75,55
1852,5,1,9,14,False,10.99,10.99,2.75,58
1853,5,1,9,21,False,10.99,10.99,2.75,63
1854,5,1,9,28,False,10.99,10.99,2.75,59
1855,5,1,10,5,False,10.99,10.99,2.75,65
1856,5,1,10,12,False,10.99,10.99,2.75,67
1857,5,1,10,19,False,10.99,10.99,2.75,64
1858,5,1,10,26,False,10.99,10.99,2.75,74
1859,5,2,2,5,False,5.99,5.99,1.50,80
1860,5,2,2,12,True,5.99,5.99,1.50,79
1861,5,2,2,19,False,5.99,5.99,1.50,78
1862,5,2,2,26,False,5.99,5.99,1.50,77
1863,5,2,3,5,False,5.99,5.99,1.50,75
1864,5,2,3,12,False,5.99,5.99,1.50,75
1865,5,2,3,19,False,5.99,5.99,1.50,71
1866,5,2,3,26,False,5.99,5.99,1.50,73
1867,5,2,4,2,False,5.99,4.01,1.50,138
1868,5,2,4,9,False,5.99,4.01,1.50,143
1869,5,2,4,16,False,5.99,4.01,1.50,159
1870,5,2,4,23,False,5.99,4.01,1.50,149
1871,5,2,4,30,False,5.99,4.01,1.50,149
1872,5,2,5,7,False,5.99,5.99,1.50,86
1873,5,2,5,14,False,5.99,5.99,1.50,75
1874,5,2,5,21,False,5.99,5.99,1.50,94
1875,5,2,5,28,False,5.99,5.99,1.50,83
1876,5,2,6,4,False,5.99,5.99,1.50,91
1877,5,2,6,11,False,5.99,5.99,1.50,82
1878,5,2,6,18,False,5.99,5.99,1.50,81
1879,5,2,6,25,False,5.99,5.99,1.50,78
1880,5,2,7,2,False,5.99,4.01,1.50,141
1881,5,2,7,9,False,5.99,4.01,1.50,147
1882,5,2,7,16,False,5.99,4.01,1.50,146
1883,5,2,7,23,False,5.99,4.01,1.50,156
1884,5,2,7,30,False,5.99,4.01,1.50,147
1885,5,2,8,6,False,5.99,5.99,1.50,83
1886,5,2,8,13,False,5.99,5.99,1.50,81
1887,5,2,8,20,False,5.99,5.99,1.50,83
1888,5,2,8,27,False,5.99,5.99,1.50,82
1889,5,2,9,3,False,5.99,5.99,1.50,87
1890,5,2,9,10,True,5.99,5.99,1.50,77
1891,5,2,9,17,False,5.99,5.99,1.50,81
1892,5,2,9,24,False,5.99,5.99,1.50,81
1893,5,2,10,1,False,5.99,5.99,1.50,79
1894,5,2,10,8,False,5.99,5.99,1.50,73
1895,5,2,10,15,False,5.99,5.99,1.50,73
1896,5,2,10,22,False,5.99,5.99,1.50,79
1897,5,2,10,29,False,5.99,5.99,1.50,78
1898,5,2,11,5,False,5.99,5.99,1.50,81
1899,5,2,11,12,False,5.99,5.99,1.50,76
1900,5,2,11,19,False,5.99,5.99,1.50,69
1901,5,2,11,26,True,5.99,5.99,1.50,74
1902,5,2,12,3,False,5.99,5.99,1.50,73
1903,5,2,12,10,False,5.99,5.99,1.50,83
1904,5,2,12,17,False,5.99,5.99,1.50,85
1905,5,2,12,24,False,5.99,5.99,1.50,99
1906,5,2,12,31,True,5.99,5.99,1.50,67
1907,5,2,1,7,False,5.99,5.99,1.50,73
1908,5,2,1,14,False,5.99,5.99,1.50,68
1909,5,2,1,21,False,5.99,5.99,1.50,71
1910,5,2,1,28,False,5.99,5.99,1.50,71
1911,5,2,2,4,False,5.99,5.99,1.50,77
1912,5,2,2,11,True,5.99,5.99,1.50,77
1913,5,2,2,18,False,5.99,5.99,1.50,87
1914,5,2,2,25,False,5.99,5.99,1.50,83
1915,5,2,3,4,False,5.99,5.99,1.50,90
1916,5,2,3,11,False,5.99,5.99,1.50,77
1917,5,2,3,18,False,5.99,5.99,1.50,77
1918,5,2,3,25,False,5.99,5.99,1.50,78
1919,5,2,4,1,False,5.99,4.01,1.50,148
1920,5,2,4,8,False,5.99,4.01,1.50,156
1921,5,2,4,15,False,5.99,4.01,1.50,142
1922,5,2,4,22,False,5.99,4.01,1.50,153
1923,5,2,4,29,False,5.99,4.01,1.50,145
1924,5,2,5,6,False,5.99,5.99,1.50,87
1925,5,2,5,13,False,5.99,5.99,1.50,79
1926,5,2,5,20,False,5.99,5.99,1.50,87
1927,5,2,5,27,False,5.99,5.99,1.50,87
1928,5,2,6,3,False,5.99,5.99,1.50,92
1929,5,2,6,10,False,5.99,5.99,1.50,85
1930,5,2,6,17,False,5.99,5.99,1.50,81
1931,5,2,6,24,False,5.99,5.99,1.50,78
1932,5,2,7,1,False,5.99,4.01,1.50,152
1933,5,2,7,8,False,5.99,4.01,1.50,155
1934,5,2,7,15,False,5.99,4.01,1.50,147
1935,5,2,7,22,False,5.99,4.01,1.50,157
1936,5,2,7,29,False,5.99,4.01,1.50,149
1937,5,2,8,5,False,5.99,5.99,1.50,85
1938,5,2,8,12,False,5.99,5.99,1.50,77
1939,5,2,8,19,False,5.99,5.99,1.50,77
1940,5,2,8,26,False,5.99,5.99,1.50,89
1941,5,2,9,2,False,5.99,5.99,1.50,87
1942,5,2,9,9,True,5.99,5.99,1.50,92
1943,5,2,9,16,False,5.99,5.99,1.50,80
1944,5,2,9,23,False,5.99,5.99,1.50,82
1945,5,2,9,30,False,5.99,5.99,1.50,82
1946,5,2,10,7,False,5.99,5.99,1.50,85
1947,5,2,10,14,False,5.99,5.99,1.50,78
1948,5,2,10,21,False,5.99,5.99,1.50,82
1949,5,2,10,28,False,5.99,5.99,1.50,77
1950,5,2,11,4,False,5.99,5.99,1.50,83
1951,5,2,11,11,False,5.99,5.99,1.50,82
1952,5,2,11,18,False,5.99,5.99,1.50,77
1953,5,2,11,25,True,5.99,5.99,1.50,84
1954,5,2,12,2,False,5.99,5.99,1.50,93
1955,5,2,12,9,False,5.99,5.99,1.50,81
1956,5,2,12,16,False,5.99,5.99,1.50,90
1957,5,2,12,23,False,5.99,5.99,1.50,109
1958,5,2,12,30,True,5.99,5.99,1.50,83
1959,5,2,1,6,False,6.99,6.99,1.75,69
1960,5,2,1,13,False,6.99,6.99,1.75,66
1961,5,2,1,20,False,6.99,6.99,1.75,65
1962,5,2,1,27,False,6.99,6.99,1.75,63
1963,5,2,2,3,False,6.99,6.99,1.75,72
1964,5,2,2,10,True,6.99,6.99,1.75,73
1965,5,2,2,17,False,6.99,6.99,1.75,70
1966,5,2,2,24,False,6.99,6.99,1.75,77
1967,5,2,3,2,False,6.99,6.99,1.75,76
1968,5,2,3,9,False,6.99,6.99,1.75,69
1969,5,2,3,16,False,6.99,6.99,1.75,75
1970,5,2,3,23,False,6.99,6.99,1.75,67
1971,5,2,3,30,False,6.99,6.99,1.75,64
1972,5,2,4,6,False,6.99,4.68,1.75,135
1973,5,2,4,13,False,6.99,4.68,1.75,118
1974,5,2,4,20,False,6.99,4.68,1.75,125
1975,5,2,4,27,False,6.99,4.68,1.75,126
1976,5,2,5,4,False,6.99,6.99,1.75,75
1977,5,2,5,11,False,6.99,6.99,1.75,67
1978,5,2,5,18,False,6.99,6.99,1.75,67
1979,5,2,5,25,False,6.99,6.99,1.75,73
1980,5,2,6,1,False,6.99,6.99,1.75,72
1981,5,2,6,8,False,6.99,6.99,1.75,75
1982,5,2,6,15,False,6.99,6.99,1.75,68
1983,5,2,6,22,False,6.99,6.99,1.75,69
1984,5,2,6,29,False,6.99,6.99,1.75,73
1985,5,2,7,6,False,6.99,4.68,1.75,135
1986,5,2,7,13,False,6.99,4.68,1.75,124
1987,5,2,7,20,False,6.99,4.68,1.75,125
1988,5,2,7,27,False,6.99,4.68,1.75,116
1989,5,2,8,3,False,6.99,6.99,1.75,70
1990,5,2,8,10,False,6.99,6.99,1.75,69
1991,5,2,8,17,False,6.99,6.99,1.75,71
1992,5,2,8,24,False,6.99,6.99,1.75,69
1993,5,2,8,31,False,6.99,6.99,1.75,75
1994,5,2,9,7,True,6.99,6.99,1.75,75
1995,5,2,9,14,False,6.99,6.99,1.75,61
1996,5,2,9,21,False,6.99,6.99,1.75,68
1997,5,2,9,28,False,6.99,6.99,1.75,66
1998,5,2,10,5,False,6.99,6.99,1.75,74
1999,5,2,10,12,False,6.99,6.99,1.75,65
2000,5,2,10,19,False,6.99,6.99,1.75,65
2001,5,2,10,26,False,6.99,6.99,1.75,63
2002,5,3,2,5,False,19.99,19.99,5.00,28
2003,5,3,2,12,True,19.99,19.99,5.00,25
2004,5,3,2,19,False,19.99,19.99,5.00,23
2005,5,3,2,26,False,19.99,19.99,5.00,21
2006,5,3,3,5,False,19.99,19.99,5.00,23
2007,5,3,3,12,False,19.99,19.99,5.00,21
2008,5,3,3,19,False,19.99,19.99,5.00,15
2009,5,3,3,26,False,19.99,19.99,5.00,25
2010,5,3,4,2,False,19.99,19.99,5.00,21
2011,5,3,4,9,False,19.99,19.99,5.00,21
2012,5,3,4,16,False,19.99,19.99,5.00,23
2013,5,3,4,23,False,19.99,19.99,5.00,20
2014,5,3,4,30,False,19.99,19.99,5.00,21
2015,5,3,5,7,False,19.99,19.99,5.00,22
2016,5,3,5,14,False,19.99,19.99,5.00,19
2017,5,3,5,21,False,19.99,19.99,5.00,18
2018,5,3,5,28,False,19.99,19.99,5.00,19
2019,5,3,6,4,False,19.99,19.99,5.00,21
2020,5,3,6,11,False,19.99,19.99,5.00,19
2021,5,3,6,18,False,19.99,19.99,5.00,19
2022,5,3,6,25,False,19.99,19.99,5.00,18
2023,5,3,7,2,False,19.99,10.0,5.00,77
2024,5,3,7,9,False,19.99,10.0,5.00,71
2025,5,3,7,16,False,19.99,10.0,5.00,81
2026,5,3,7,23,False,19.99,10.0,5.00,108
2027,5,3,7,30,False,19.99,10.0,5.00,151
2028,5,3,8,6,False,19.99,19.99,5.00,71
2029,5,3,8,13,False,19.99,19.99,5.00,55
2030,5,3,8,20,False,19.99,19.99,5.00,63
2031,5,3,8,27,False,19.99,19.99,5.00,99
2032,5,3,9,3,False,19.99,19.99,5.00,31
2033,5,3,9,10,True,19.99,19.99,5.00,24
2034,5,3,9,17,False,19.99,19.99,5.00,23
2035,5,3,9,24,False,19.99,19.99,5.00,24
2036,5,3,10,1,False,19.99,19.99,5.00,23
2037,5,3,10,8,False,19.99,19.99,5.00,22
2038,5,3,10,15,False,19.99,19.99,5.00,21
2039,5,3,10,22,False,19.99,19.99,5.00,22
2040,5,3,10,29,False,19.99,19.99,5.00,18
2041,5,3,11,5,False,19.99,10.0,5.00,85
2042,5,3,11,12,False,19.99,10.0,5.00,89
2043,5,3,11,19,False,19.99,10.0,5.00,81
2044,5,3,11,26,True,19.99,10.0,5.00,95
2045,5,3,12,3,False,19.99,19.99,5.00,23
2046,5,3,12,10,False,19.99,19.99,5.00,27
2047,5,3,12,17,False,19.99,19.99,5.00,28
2048,5,3,12,24,False,19.99,19.99,5.00,33
2049,5,3,12,31,True,19.99,19.99,5.00,17
2050,5,3,1,7,False,21.99,21.99,5.50,25
2051,5,3,1,14,False,21.99,21.99,5.50,25
2052,5,3,1,21,False,21.99,21.99,5.50,27
2053,5,3,1,28,False,21.99,21.99,5.50,23
2054,5,3,2,4,False,21.99,21.99,5.50,20
2055,5,3,2,11,True,21.99,21.99,5.50,21
2056,5,3,2,18,False,21.99,21.99,5.50,19
2057,5,3,2,25,False,21.99,21.99,5.50,17
2058,5,3,3,4,False,21.99,21.99,5.50,20
2059,5,3,3,11,False,21.99,21.99,5.50,18
2060,5,3,3,18,False,21.99,21.99,5.50,14
2061,5,3,3,25,False,21.99,21.99,5.50,15
2062,5,3,4,1,False,21.99,21.99,5.50,21
2063,5,3,4,8,False,21.99,21.99,5.50,24
2064,5,3,4,15,False,21.99,21.99,5.50,18
2065,5,3,4,22,False,21.99,21.99,5.50,18
2066,5,3,4,29,False,21.99,21.99,5.50,13
2067,5,3,5,6,False,21.99,21.99,5.50,21
2068,5,3,5,13,False,21.99,21.99,5.50,19
2069,5,3,5,20,False,21.99,21.99,5.50,17
2070,5,3,5,27,False,21.99,21.99,5.50,15
2071,5,3,6,3,False,21.99,21.99,5.50,14
2072,5,3,6,10,False,21.99,21.99,5.50,16
2073,5,3,6,17,False,21.99,21.99,5.50,14
2074,5,3,6,24,False,21.99,21.99,5.50,15
2075,5,3,7,1,False,21.99,11.0,5.50,75
2076,5,3,7,8,False,21.99,11.0,5.50,81
2077,5,3,7,15,False,21.99,11.0,5.50,86
2078,5,3,7,22,False,21.99,11.0,5.50,105
2079,5,3,7,29,False,21.99,11.0,5.50,107
2080,5,3,8,5,False,21.99,21.99,5.50,47
2081,5,3,8,12,False,21.99,21.99,5.50,52
2082,5,3,8,19,False,21.99,21.99,5.50,63
2083,5,3,8,26,False,21.99,21.99,5.50,103
2084,5,3,9,2,False,21.99,21.99,5.50,31
2085,5,3,9,9,True,21.99,21.99,5.50,21
2086,5,3,9,16,False,21.99,21.99,5.50,20
2087,5,3,9,23,False,21.99,21.99,5.50,18
2088,5,3,9,30,False,21.99,21.99,5.50,17
2089,5,3,10,7,False,21.99,21.99,5.50,21
2090,5,3,10,14,False,21.99,21.99,5.50,19
2091,5,3,10,21,False,21.99,21.99,5.50,18
2092,5,3,10,28,False,21.99,21.99,5.50,15
2093,5,3,11,4,False,21.99,11.0,5.50,69
2094,5,3,11,11,False,21.99,11.0,5.50,80
2095,5,3,11,18,False,21.99,11.0,5.50,82
2096,5,3,11,25,True,21.99,11.0,5.50,83
2097,5,3,12,2,False,21.99,21.99,5.50,21
2098,5,3,12,9,False,21.99,21.99,5.50,21
2099,5,3,12,16,False,21.99,21.99,5.50,25
2100,5,3,12,23,False,21.99,21.99,5.50,27
