Date,Store,Product,Is_Holiday,Base Price,Price,Weekly_Units_Sold,weekly_sales,year,month,day,week_of_year,promotion
2011-08-05,8,1,False,10.99,10.99,59,648.41,2011,8,5,31,0
2011-08-12,8,1,False,10.99,10.99,59,648.41,2011,8,12,32,0
2011-08-19,8,1,False,10.99,10.99,57,626.4300000000001,2011,8,19,33,0
2011-08-26,8,1,False,10.99,10.99,49,538.51,2011,8,26,34,0
2011-09-02,8,1,False,10.99,10.99,65,714.35,2011,9,2,35,0
2011-09-09,8,1,True,10.99,10.99,65,714.35,2011,9,9,36,0
2011-09-16,8,1,False,10.99,10.99,79,868.21,2011,9,16,37,0
2011-09-23,8,1,False,10.99,10.99,77,846.23,2011,9,23,38,0
2011-09-30,8,1,False,10.99,10.99,75,824.25,2011,9,30,39,0
2011-10-07,8,1,False,10.99,10.99,89,978.11,2011,10,7,40,0
2011-10-14,8,1,False,10.99,10.99,96,1055.04,2011,10,14,41,0
2011-10-21,8,1,False,10.99,10.99,102,1120.98,2011,10,21,42,0
2011-10-28,8,1,False,10.99,10.99,142,1560.58,2011,10,28,43,0
2011-11-04,8,1,False,10.99,10.99,208,2285.92,2011,11,4,44,0
2011-11-11,8,1,False,10.99,10.99,73,802.27,2011,11,11,45,0
2011-11-18,8,1,False,10.99,10.99,64,703.36,2011,11,18,46,0
2011-11-25,8,1,True,10.99,10.99,72,791.28,2011,11,25,47,0
2011-12-02,8,1,False,10.99,10.99,90,989.1,2011,12,2,48,0
2011-12-09,8,1,False,10.99,10.99,119,1307.81,2011,12,9,49,0
2011-12-16,8,1,False,10.99,10.99,168,1846.32,2011,12,16,50,0
2011-12-23,8,1,False,10.99,10.99,212,2329.88,2011,12,23,51,0
2011-12-30,8,1,True,10.99,10.99,92,1011.08,2011,12,30,52,0
2012-01-06,8,1,False,10.99,10.99,63,692.37,2012,1,6,1,0
2012-01-13,8,1,False,10.99,10.99,70,769.3000000000001,2012,1,13,2,0
2012-01-20,8,1,False,10.99,10.99,73,802.27,2012,1,20,3,0
2012-01-27,8,1,False,10.99,10.99,81,890.19,2012,1,27,4,0
2012-02-03,8,1,False,10.99,8.79,125,1098.75,2012,2,3,5,1
2012-02-10,8,1,True,10.99,8.79,198,1740.4199999999998,2012,2,10,6,1
2012-02-17,8,1,False,10.99,8.79,412,3621.4799999999996,2012,2,17,7,1
2012-02-24,8,1,False,10.99,8.79,115,1010.8499999999999,2012,2,24,8,1
2012-03-02,8,1,False,10.99,10.99,75,824.25,2012,3,2,9,0
2012-03-09,8,1,False,10.99,10.99,76,835.24,2012,3,9,10,0
2012-03-16,8,1,False,10.99,10.99,75,824.25,2012,3,16,11,0
2012-03-23,8,1,False,10.99,10.99,83,912.1700000000001,2012,3,23,12,0
2012-03-30,8,1,False,10.99,10.99,110,1208.9,2012,3,30,13,0
2012-04-06,8,1,False,10.99,10.99,225,2472.75,2012,4,6,14,0
2012-04-13,8,1,False,10.99,10.99,147,1615.53,2012,4,13,15,0
2012-04-20,8,1,False,10.99,10.99,60,659.4,2012,4,20,16,0
2012-04-27,8,1,False,10.99,10.99,52,571.48,2012,4,27,17,0
2012-05-04,8,1,False,10.99,8.79,83,729.5699999999999,2012,5,4,18,1
2012-05-11,8,1,False,10.99,8.79,87,764.7299999999999,2012,5,11,19,1
2012-05-18,8,1,False,10.99,8.79,88,773.52,2012,5,18,20,1
2012-05-25,8,1,False,10.99,8.79,78,685.6199999999999,2012,5,25,21,1
2012-06-01,8,1,False,10.99,10.99,56,615.44,2012,6,1,22,0
2012-06-08,8,1,False,10.99,10.99,56,615.44,2012,6,8,23,0
2012-06-15,8,1,False,10.99,10.99,57,626.4300000000001,2012,6,15,24,0
2012-06-22,8,1,False,10.99,10.99,57,626.4300000000001,2012,6,22,25,0
2012-06-29,8,1,False,10.99,10.99,48,527.52,2012,6,29,26,0
2012-07-06,8,1,False,10.99,10.99,57,626.4300000000001,2012,7,6,27,0
2012-07-13,8,1,False,10.99,10.99,57,626.4300000000001,2012,7,13,28,0
2012-07-20,8,1,False,10.99,10.99,54,593.46,2012,7,20,29,0
2012-07-27,8,1,False,10.99,10.99,54,593.46,2012,7,27,30,0
2012-08-03,8,1,False,10.99,10.99,59,648.41,2012,8,3,31,0
2012-08-10,8,1,False,10.99,10.99,57,626.4300000000001,2012,8,10,32,0
2012-08-17,8,1,False,10.99,10.99,57,626.4300000000001,2012,8,17,33,0
2012-08-24,8,1,False,10.99,10.99,54,593.46,2012,8,24,34,0
2012-08-31,8,1,False,10.99,10.99,59,648.41,2012,8,31,35,0
2012-09-07,8,1,True,10.99,10.99,63,692.37,2012,9,7,36,0
2012-09-14,8,1,False,10.99,10.99,78,857.22,2012,9,14,37,0
2012-09-21,8,1,False,10.99,10.99,77,846.23,2012,9,21,38,0
2012-09-28,8,1,False,10.99,10.99,84,923.16,2012,9,28,39,0
2012-10-05,8,1,False,10.99,10.99,88,967.12,2012,10,5,40,0
2012-10-12,8,1,False,10.99,10.99,94,1033.06,2012,10,12,41,0
2012-10-19,8,1,False,10.99,10.99,102,1120.98,2012,10,19,42,0
2012-10-26,8,1,False,10.99,10.99,125,1373.75,2012,10,26,43,0
2010-02-05,8,2,False,5.99,5.99,251,1503.49,2010,2,5,5,0
2010-02-12,8,2,True,5.99,5.99,235,1407.65,2010,2,12,6,0
2010-02-19,8,2,False,5.99,5.99,256,1533.44,2010,2,19,7,0
2010-02-26,8,2,False,5.99,5.99,233,1395.67,2010,2,26,8,0
2010-03-05,8,2,False,5.99,5.99,243,1455.5700000000002,2010,3,5,9,0
2010-03-12,8,2,False,5.99,5.99,227,1359.73,2010,3,12,10,0
2010-03-19,8,2,False,5.99,5.99,221,1323.79,2010,3,19,11,0
2010-03-26,8,2,False,5.99,5.99,204,1221.96,2010,3,26,12,0
2010-04-02,8,2,False,5.99,4.01,430,1724.3,2010,4,2,13,1
2010-04-09,8,2,False,5.99,4.01,424,1700.24,2010,4,9,14,1
2010-04-16,8,2,False,5.99,4.01,443,1776.4299999999998,2010,4,16,15,1
2010-04-23,8,2,False,5.99,4.01,414,1660.1399999999999,2010,4,23,16,1
2010-04-30,8,2,False,5.99,4.01,393,1575.9299999999998,2010,4,30,17,1
2010-05-07,8,2,False,5.99,5.99,244,1461.56,2010,5,7,18,0
2010-05-14,8,2,False,5.99,5.99,209,1251.91,2010,5,14,19,0
2010-05-21,8,2,False,5.99,5.99,227,1359.73,2010,5,21,20,0
2010-05-28,8,2,False,5.99,5.99,234,1401.66,2010,5,28,21,0
2010-06-04,8,2,False,5.99,5.99,238,1425.6200000000001,2010,6,4,22,0
2010-06-11,8,2,False,5.99,5.99,233,1395.67,2010,6,11,23,0
2010-06-18,8,2,False,5.99,5.99,223,1335.77,2010,6,18,24,0
2010-06-25,8,2,False,5.99,5.99,226,1353.74,2010,6,25,25,0
2010-07-02,8,2,False,5.99,4.01,433,1736.33,2010,7,2,26,1
2010-07-09,8,2,False,5.99,4.01,428,1716.28,2010,7,9,27,1
2010-07-16,8,2,False,5.99,4.01,409,1640.09,2010,7,16,28,1
2010-07-23,8,2,False,5.99,4.01,422,1692.2199999999998,2010,7,23,29,1
2010-07-30,8,2,False,5.99,4.01,418,1676.1799999999998,2010,7,30,30,1
2010-08-06,8,2,False,5.99,5.99,239,1431.6100000000001,2010,8,6,31,0
2010-08-13,8,2,False,5.99,5.99,227,1359.73,2010,8,13,32,0
2010-08-20,8,2,False,5.99,5.99,237,1419.63,2010,8,20,33,0
2010-08-27,8,2,False,5.99,5.99,263,1575.3700000000001,2010,8,27,34,0
2010-09-03,8,2,False,5.99,5.99,267,1599.3300000000002,2010,9,3,35,0
2010-09-10,8,2,True,5.99,5.99,233,1395.67,2010,9,10,36,0
2010-09-17,8,2,False,5.99,5.99,235,1407.65,2010,9,17,37,0
2010-09-24,8,2,False,5.99,5.99,221,1323.79,2010,9,24,38,0
2010-10-01,8,2,False,5.99,5.99,245,1467.55,2010,10,1,39,0
2010-10-08,8,2,False,5.99,5.99,241,1443.5900000000001,2010,10,8,40,0
2010-10-15,8,2,False,5.99,5.99,225,1347.75,2010,10,15,41,0
2010-10-22,8,2,False,5.99,5.99,227,1359.73,2010,10,22,42,0
2010-10-29,8,2,False,5.99,5.99,223,1335.77,2010,10,29,43,0
2010-11-05,8,2,False,5.99,5.99,258,1545.42,2010,11,5,44,0
2010-11-12,8,2,False,5.99,5.99,237,1419.63,2010,11,12,45,0
2010-11-19,8,2,False,5.99,5.99,217,1299.8300000000002,2010,11,19,46,0
2010-11-26,8,2,True,5.99,5.99,241,1443.5900000000001,2010,11,26,47,0
2010-12-03,8,2,False,5.99,5.99,232,1389.68,2010,12,3,48,0
2010-12-10,8,2,False,5.99,5.99,247,1479.53,2010,12,10,49,0
2010-12-17,8,2,False,5.99,5.99,268,1605.3200000000002,2010,12,17,50,0
2010-12-24,8,2,False,5.99,5.99,324,1940.76,2010,12,24,51,0
2010-12-31,8,2,True,5.99,5.99,191,1144.0900000000001,2010,12,31,52,0
2011-01-07,8,2,False,5.99,5.99,225,1347.75,2011,1,7,1,0
2011-01-14,8,2,False,5.99,5.99,213,1275.8700000000001,2011,1,14,2,0
2011-01-21,8,2,False,5.99,5.99,236,1413.64,2011,1,21,3,0
2011-01-28,8,2,False,5.99,5.99,225,1347.75,2011,1,28,4,0
2011-02-04,8,2,False,5.99,5.99,233,1395.67,2011,2,4,5,0
2011-02-11,8,2,True,5.99,5.99,247,1479.53,2011,2,11,6,0
2011-02-18,8,2,False,5.99,5.99,279,1671.21,2011,2,18,7,0
2011-02-25,8,2,False,5.99,5.99,253,1515.47,2011,2,25,8,0
2011-03-04,8,2,False,5.99,5.99,251,1503.49,2011,3,4,9,0
2011-03-11,8,2,False,5.99,5.99,242,1449.5800000000002,2011,3,11,10,0
2011-03-18,8,2,False,5.99,5.99,224,1341.76,2011,3,18,11,0
2011-03-25,8,2,False,5.99,5.99,221,1323.79,2011,3,25,12,0
2011-04-01,8,2,False,5.99,4.01,445,1784.4499999999998,2011,4,1,13,1
2011-04-08,8,2,False,5.99,4.01,453,1816.53,2011,4,8,14,1
2011-04-15,8,2,False,5.99,4.01,429,1720.29,2011,4,15,15,1
2011-04-22,8,2,False,5.99,4.01,435,1744.35,2011,4,22,16,1
2011-04-29,8,2,False,5.99,4.01,423,1696.23,2011,4,29,17,1
2011-05-06,8,2,False,5.99,5.99,251,1503.49,2011,5,6,18,0
2011-05-13,8,2,False,5.99,5.99,219,1311.81,2011,5,13,19,0
2011-05-20,8,2,False,5.99,5.99,233,1395.67,2011,5,20,20,0
2011-05-27,8,2,False,5.99,5.99,227,1359.73,2011,5,27,21,0
2011-06-03,8,2,False,5.99,5.99,244,1461.56,2011,6,3,22,0
2011-06-10,8,2,False,5.99,5.99,235,1407.65,2011,6,10,23,0
2011-06-17,8,2,False,5.99,5.99,237,1419.63,2011,6,17,24,0
2011-06-24,8,2,False,5.99,5.99,234,1401.66,2011,6,24,25,0
2011-07-01,8,2,False,5.99,4.01,447,1792.4699999999998,2011,7,1,26,1
2011-07-08,8,2,False,5.99,4.01,432,1732.32,2011,7,8,27,1
2011-07-15,8,2,False,5.99,4.01,426,1708.26,2011,7,15,28,1
2011-07-22,8,2,False,5.99,4.01,433,1736.33,2011,7,22,29,1
2011-07-29,8,2,False,5.99,4.01,429,1720.29,2011,7,29,30,1
2011-08-05,8,2,False,5.99,5.99,249,1491.51,2011,8,5,31,0
2011-08-12,8,2,False,5.99,5.99,233,1395.67,2011,8,12,32,0
2011-08-19,8,2,False,5.99,5.99,248,1485.52,2011,8,19,33,0
2011-08-26,8,2,False,5.99,5.99,277,1659.23,2011,8,26,34,0
2011-09-02,8,2,False,5.99,5.99,263,1575.3700000000001,2011,9,2,35,0
2011-09-09,8,2,True,5.99,5.99,222,1329.78,2011,9,9,36,0
2011-09-16,8,2,False,5.99,5.99,230,1377.7,2011,9,16,37,0
2011-09-23,8,2,False,5.99,5.99,229,1371.71,2011,9,23,38,0
2011-09-30,8,2,False,5.99,5.99,234,1401.66,2011,9,30,39,0
2011-10-07,8,2,False,5.99,5.99,259,1551.41,2011,10,7,40,0
2011-10-14,8,2,False,5.99,5.99,227,1359.73,2011,10,14,41,0
2011-10-21,8,2,False,5.99,5.99,235,1407.65,2011,10,21,42,0
2011-10-28,8,2,False,5.99,5.99,222,1329.78,2011,10,28,43,0
2011-11-04,8,2,False,5.99,5.99,241,1443.5900000000001,2011,11,4,44,0
2011-11-11,8,2,False,5.99,5.99,228,1365.72,2011,11,11,45,0
2011-11-18,8,2,False,5.99,5.99,235,1407.65,2011,11,18,46,0
2011-11-25,8,2,True,5.99,5.99,229,1371.71,2011,11,25,47,0
2011-12-02,8,2,False,5.99,5.99,230,1377.7,2011,12,2,48,0
2011-12-09,8,2,False,5.99,5.99,229,1371.71,2011,12,9,49,0
2011-12-16,8,2,False,5.99,5.99,249,1491.51,2011,12,16,50,0
2011-12-23,8,2,False,5.99,5.99,331,1982.69,2011,12,23,51,0
2011-12-30,8,2,True,5.99,5.99,208,1245.92,2011,12,30,52,0
2012-01-06,8,2,False,6.99,6.99,187,1307.13,2012,1,6,1,0
2012-01-13,8,2,False,6.99,6.99,180,1258.2,2012,1,13,2,0
2012-01-20,8,2,False,6.99,6.99,196,1370.04,2012,1,20,3,0
2012-01-27,8,2,False,6.99,6.99,182,1272.18,2012,1,27,4,0
2012-02-03,8,2,False,6.99,6.99,226,1579.74,2012,2,3,5,0
2012-02-10,8,2,True,6.99,6.99,204,1425.96,2012,2,10,6,0
2012-02-17,8,2,False,6.99,6.99,209,1460.91,2012,2,17,7,0
2012-02-24,8,2,False,6.99,6.99,218,1523.82,2012,2,24,8,0
2012-03-02,8,2,False,6.99,6.99,224,1565.76,2012,3,2,9,0
2012-03-09,8,2,False,6.99,6.99,221,1544.79,2012,3,9,10,0
2012-03-16,8,2,False,6.99,6.99,192,1342.08,2012,3,16,11,0
2012-03-23,8,2,False,6.99,6.99,197,1377.03,2012,3,23,12,0
2012-03-30,8,2,False,6.99,6.99,200,1398.0,2012,3,30,13,0
2012-04-06,8,2,False,6.99,4.68,373,1745.6399999999999,2012,4,6,14,1
2012-04-13,8,2,False,6.99,4.68,334,1563.12,2012,4,13,15,1
2012-04-20,8,2,False,6.99,4.68,354,1656.7199999999998,2012,4,20,16,1
2012-04-27,8,2,False,6.99,4.68,350,1638.0,2012,4,27,17,1
2012-05-04,8,2,False,6.99,6.99,207,1446.93,2012,5,4,18,0
2012-05-11,8,2,False,6.99,6.99,189,1321.1100000000001,2012,5,11,19,0
2012-05-18,8,2,False,6.99,6.99,184,1286.16,2012,5,18,20,0
2012-05-25,8,2,False,6.99,6.99,189,1321.1100000000001,2012,5,25,21,0
2012-06-01,8,2,False,6.99,6.99,195,1363.05,2012,6,1,22,0
2012-06-08,8,2,False,6.99,6.99,198,1384.02,2012,6,8,23,0
2012-06-15,8,2,False,6.99,6.99,195,1363.05,2012,6,15,24,0
2012-06-22,8,2,False,6.99,6.99,204,1425.96,2012,6,22,25,0
2012-06-29,8,2,False,6.99,6.99,193,1349.07,2012,6,29,26,0
2012-07-06,8,2,False,6.99,4.68,364,1703.52,2012,7,6,27,1
2012-07-13,8,2,False,6.99,4.68,341,1595.8799999999999,2012,7,13,28,1
2012-07-20,8,2,False,6.99,4.68,354,1656.7199999999998,2012,7,20,29,1
2012-07-27,8,2,False,6.99,4.68,365,1708.1999999999998,2012,7,27,30,1
2012-08-03,8,2,False,6.99,6.99,198,1384.02,2012,8,3,31,0
2012-08-10,8,2,False,6.99,6.99,196,1370.04,2012,8,10,32,0
2012-08-17,8,2,False,6.99,6.99,193,1349.07,2012,8,17,33,0
2012-08-24,8,2,False,6.99,6.99,211,1474.89,2012,8,24,34,0
2012-08-31,8,2,False,6.99,6.99,228,1593.72,2012,8,31,35,0
2012-09-07,8,2,True,6.99,6.99,206,1439.94,2012,9,7,36,0
2012-09-14,8,2,False,6.99,6.99,192,1342.08,2012,9,14,37,0
2012-09-21,8,2,False,6.99,6.99,182,1272.18,2012,9,21,38,0
2012-09-28,8,2,False,6.99,6.99,190,1328.1000000000001,2012,9,28,39,0
2012-10-05,8,2,False,6.99,6.99,209,1460.91,2012,10,5,40,0
2012-10-12,8,2,False,6.99,6.99,185,1293.15,2012,10,12,41,0
2012-10-19,8,2,False,6.99,6.99,197,1377.03,2012,10,19,42,0
2012-10-26,8,2,False,6.99,6.99,181,1265.19,2012,10,26,43,0
2010-02-05,8,3,False,19.99,19.99,70,1399.3,2010,2,5,5,0
2010-02-12,8,3,True,19.99,19.99,66,1319.34,2010,2,12,6,0
2010-02-19,8,3,False,19.99,19.99,48,959.52,2010,2,19,7,0
2010-02-26,8,3,False,19.99,19.99,55,1099.4499999999998,2010,2,26,8,0
2010-03-05,8,3,False,19.99,19.99,58,1159.4199999999998,2010,3,5,9,0
2010-03-12,8,3,False,19.99,19.99,49,979.5099999999999,2010,3,12,10,0
2010-03-19,8,3,False,19.99,19.99,35,699.65,2010,3,19,11,0
2010-03-26,8,3,False,19.99,19.99,47,939.53,2010,3,26,12,0
2010-04-02,8,3,False,19.99,19.99,54,1079.4599999999998,2010,4,2,13,0
2010-04-09,8,3,False,19.99,19.99,46,919.54,2010,4,9,14,0
2010-04-16,8,3,False,19.99,19.99,53,1059.47,2010,4,16,15,0
2010-04-23,8,3,False,19.99,19.99,43,859.5699999999999,2010,4,23,16,0
2010-04-30,8,3,False,19.99,19.99,40,799.5999999999999,2010,4,30,17,0
2010-05-07,8,3,False,19.99,19.99,47,939.53,2010,5,7,18,0
2010-05-14,8,3,False,19.99,19.99,41,819.5899999999999,2010,5,14,19,0
2010-05-21,8,3,False,19.99,19.99,39,779.6099999999999,2010,5,21,20,0
2010-05-28,8,3,False,19.99,19.99,37,739.63,2010,5,28,21,0
2010-06-04,8,3,False,19.99,19.99,43,859.5699999999999,2010,6,4,22,0
2010-06-11,8,3,False,19.99,19.99,37,739.63,2010,6,11,23,0
2010-06-18,8,3,False,19.99,19.99,39,779.6099999999999,2010,6,18,24,0
2010-06-25,8,3,False,19.99,19.99,41,819.5899999999999,2010,6,25,25,0
2010-07-02,8,3,False,19.99,10.0,144,1440.0,2010,7,2,26,1
2010-07-09,8,3,False,19.99,10.0,193,1930.0,2010,7,9,27,1
2010-07-16,8,3,False,19.99,10.0,421,4210.0,2010,7,16,28,1
2010-07-23,8,3,False,19.99,10.0,341,3410.0,2010,7,23,29,1
2010-07-30,8,3,False,19.99,10.0,401,4010.0,2010,7,30,30,1
2010-08-06,8,3,False,19.99,19.99,149,2978.5099999999998,2010,8,6,31,0
2010-08-13,8,3,False,19.99,19.99,155,3098.45,2010,8,13,32,0
2010-08-20,8,3,False,19.99,19.99,207,4137.929999999999,2010,8,20,33,0
2010-08-27,8,3,False,19.99,19.99,297,5937.03,2010,8,27,34,0
2010-09-03,8,3,False,19.99,19.99,147,2938.5299999999997,2010,9,3,35,0
2010-09-10,8,3,True,19.99,19.99,68,1359.32,2010,9,10,36,0
2010-09-17,8,3,False,19.99,19.99,57,1139.4299999999998,2010,9,17,37,0
2010-09-24,8,3,False,19.99,19.99,48,959.52,2010,9,24,38,0
2010-10-01,8,3,False,19.99,19.99,53,1059.47,2010,10,1,39,0
2010-10-08,8,3,False,19.99,19.99,53,1059.47,2010,10,8,40,0
2010-10-15,8,3,False,19.99,19.99,49,979.5099999999999,2010,10,15,41,0
2010-10-22,8,3,False,19.99,19.99,47,939.53,2010,10,22,42,0
2010-10-29,8,3,False,19.99,19.99,47,939.53,2010,10,29,43,0
2010-11-05,8,3,False,19.99,10.0,199,1990.0,2010,11,5,44,1
2010-11-12,8,3,False,19.99,10.0,227,2270.0,2010,11,12,45,1
2010-11-19,8,3,False,19.99,10.0,182,1820.0,2010,11,19,46,1
2010-11-26,8,3,True,19.99,10.0,209,2090.0,2010,11,26,47,1
2010-12-03,8,3,False,19.99,19.99,52,1039.48,2010,12,3,48,0
2010-12-10,8,3,False,19.99,19.99,61,1219.3899999999999,2010,12,10,49,0
2010-12-17,8,3,False,19.99,19.99,73,1459.27,2010,12,17,50,0
2010-12-24,8,3,False,19.99,19.99,76,1519.2399999999998,2010,12,24,51,0
2010-12-31,8,3,True,19.99,19.99,42,839.5799999999999,2010,12,31,52,0
2011-01-07,8,3,False,21.99,21.99,66,1451.34,2011,1,7,1,0
2011-01-14,8,3,False,21.99,21.99,59,1297.4099999999999,2011,1,14,2,0
2011-01-21,8,3,False,21.99,21.99,84,1847.1599999999999,2011,1,21,3,0
2011-01-28,8,3,False,21.99,21.99,64,1407.36,2011,1,28,4,0
2011-02-04,8,3,False,21.99,21.99,42,923.5799999999999,2011,2,4,5,0
2011-02-11,8,3,True,21.99,21.99,56,1231.4399999999998,2011,2,11,6,0
2011-02-18,8,3,False,21.99,21.99,48,1055.52,2011,2,18,7,0
2011-02-25,8,3,False,21.99,21.99,47,1033.53,2011,2,25,8,0
2011-03-04,8,3,False,21.99,21.99,48,1055.52,2011,3,4,9,0
2011-03-11,8,3,False,21.99,21.99,41,901.5899999999999,2011,3,11,10,0
2011-03-18,8,3,False,21.99,21.99,37,813.63,2011,3,18,11,0
2011-03-25,8,3,False,21.99,21.99,41,901.5899999999999,2011,3,25,12,0
2011-04-01,8,3,False,21.99,21.99,49,1077.51,2011,4,1,13,0
2011-04-08,8,3,False,21.99,21.99,49,1077.51,2011,4,8,14,0
2011-04-15,8,3,False,21.99,21.99,45,989.55,2011,4,15,15,0
2011-04-22,8,3,False,21.99,21.99,43,945.5699999999999,2011,4,22,16,0
2011-04-29,8,3,False,21.99,21.99,41,901.5899999999999,2011,4,29,17,0
2011-05-06,8,3,False,21.99,21.99,43,945.5699999999999,2011,5,6,18,0
2011-05-13,8,3,False,21.99,21.99,37,813.63,2011,5,13,19,0
2011-05-20,8,3,False,21.99,21.99,41,901.5899999999999,2011,5,20,20,0
2011-05-27,8,3,False,21.99,21.99,36,791.64,2011,5,27,21,0
2011-06-03,8,3,False,21.99,21.99,40,879.5999999999999,2011,6,3,22,0
2011-06-10,8,3,False,21.99,21.99,31,681.6899999999999,2011,6,10,23,0
2011-06-17,8,3,False,21.99,21.99,35,769.65,2011,6,17,24,0
2011-06-24,8,3,False,21.99,21.99,31,681.6899999999999,2011,6,24,25,0
2011-07-01,8,3,False,21.99,11.0,125,1375.0,2011,7,1,26,1
2011-07-08,8,3,False,21.99,11.0,152,1672.0,2011,7,8,27,1
2011-07-15,8,3,False,21.99,11.0,223,2453.0,2011,7,15,28,1
2011-07-22,8,3,False,21.99,11.0,371,4081.0,2011,7,22,29,1
2011-07-29,8,3,False,21.99,11.0,411,4521.0,2011,7,29,30,1
2011-08-05,8,3,False,21.99,21.99,137,3012.6299999999997,2011,8,5,31,0
2011-08-12,8,3,False,21.99,21.99,148,3254.52,2011,8,12,32,0
2011-08-19,8,3,False,21.99,21.99,207,4551.929999999999,2011,8,19,33,0
2011-08-26,8,3,False,21.99,21.99,281,6179.19,2011,8,26,34,0
2011-09-02,8,3,False,21.99,21.99,125,2748.75,2011,9,2,35,0
2011-09-09,8,3,True,21.99,21.99,55,1209.4499999999998,2011,9,9,36,0
2011-09-16,8,3,False,21.99,21.99,53,1165.47,2011,9,16,37,0
2011-09-23,8,3,False,21.99,21.99,47,1033.53,2011,9,23,38,0
2011-09-30,8,3,False,21.99,21.99,44,967.56,2011,9,30,39,0
2011-10-07,8,3,False,21.99,21.99,49,1077.51,2011,10,7,40,0
2011-10-14,8,3,False,21.99,21.99,43,945.5699999999999,2011,10,14,41,0
2011-10-21,8,3,False,21.99,21.99,43,945.5699999999999,2011,10,21,42,0
2011-10-28,8,3,False,21.99,21.99,37,813.63,2011,10,28,43,0
2011-11-04,8,3,False,21.99,11.0,163,1793.0,2011,11,4,44,1
2011-11-11,8,3,False,21.99,11.0,169,1859.0,2011,11,11,45,1
2011-11-18,8,3,False,21.99,11.0,150,1650.0,2011,11,18,46,1
2011-11-25,8,3,True,21.99,11.0,135,1485.0,2011,11,25,47,1
2011-12-02,8,3,False,21.99,21.99,42,923.5799999999999,2011,12,2,48,0
2011-12-09,8,3,False,21.99,21.99,53,1165.47,2011,12,9,49,0
2011-12-16,8,3,False,21.99,21.99,61,1341.3899999999999,2011,12,16,50,0
2011-12-23,8,3,False,21.99,21.99,71,1561.29,2011,12,23,51,0
2011-12-30,8,3,True,21.99,21.99,37,813.63,2011,12,30,52,0
2012-01-06,8,3,False,19.99,19.99,71,1419.29,2012,1,6,1,0
2012-01-13,8,3,False,19.99,19.99,71,1419.29,2012,1,13,2,0
2012-01-20,8,3,False,19.99,19.99,93,1859.07,2012,1,20,3,0
2012-01-27,8,3,False,19.99,19.99,73,1459.27,2012,1,27,4,0
2012-02-03,8,3,False,19.99,19.99,63,1259.37,2012,2,3,5,0
2012-02-10,8,3,True,19.99,19.99,73,1459.27,2012,2,10,6,0
2012-02-17,8,3,False,19.99,19.99,65,1299.35,2012,2,17,7,0
2012-02-24,8,3,False,19.99,19.99,60,1199.3999999999999,2012,2,24,8,0
2012-03-02,8,3,False,19.99,19.99,57,1139.4299999999998,2012,3,2,9,0
2012-03-09,8,3,False,19.99,19.99,46,919.54,2012,3,9,10,0
2012-03-16,8,3,False,19.99,19.99,37,739.63,2012,3,16,11,0
2012-03-23,8,3,False,19.99,19.99,45,899.55,2012,3,23,12,0
2012-03-30,8,3,False,19.99,19.99,47,939.53,2012,3,30,13,0
2012-04-06,8,3,False,19.99,19.99,49,979.5099999999999,2012,4,6,14,0
2012-04-13,8,3,False,19.99,19.99,46,919.54,2012,4,13,15,0
2012-04-20,8,3,False,19.99,19.99,51,1019.4899999999999,2012,4,20,16,0
2012-04-27,8,3,False,19.99,19.99,46,919.54,2012,4,27,17,0
2012-05-04,8,3,False,19.99,19.99,47,939.53,2012,5,4,18,0
2012-05-11,8,3,False,19.99,19.99,43,859.5699999999999,2012,5,11,19,0
2012-05-18,8,3,False,19.99,19.99,40,799.5999999999999,2012,5,18,20,0
2012-05-25,8,3,False,19.99,19.99,41,819.5899999999999,2012,5,25,21,0
2012-06-01,8,3,False,19.99,19.99,39,779.6099999999999,2012,6,1,22,0
2012-06-08,8,3,False,19.99,19.99,44,879.56,2012,6,8,23,0
2012-06-15,8,3,False,19.99,19.99,37,739.63,2012,6,15,24,0
2012-06-22,8,3,False,19.99,19.99,32,639.68,2012,6,22,25,0
2012-06-29,8,3,False,19.99,19.99,37,739.63,2012,6,29,26,0
2012-07-06,8,3,False,19.99,10.0,160,1600.0,2012,7,6,27,1
2012-07-13,8,3,False,19.99,10.0,294,2940.0,2012,7,13,28,1
2012-07-20,8,3,False,19.99,10.0,462,4620.0,2012,7,20,29,1
2012-07-27,8,3,False,19.99,10.0,469,4690.0,2012,7,27,30,1
2012-08-03,8,3,False,19.99,19.99,137,2738.6299999999997,2012,8,3,31,0
2012-08-10,8,3,False,19.99,19.99,172,3438.2799999999997,2012,8,10,32,0
2012-08-17,8,3,False,19.99,19.99,209,4177.91,2012,8,17,33,0
2012-08-24,8,3,False,19.99,19.99,252,5037.48,2012,8,24,34,0
2012-08-31,8,3,False,19.99,19.99,333,6656.669999999999,2012,8,31,35,0
2012-09-07,8,3,True,19.99,19.99,97,1939.0299999999997,2012,9,7,36,0
2012-09-14,8,3,False,19.99,19.99,64,1279.36,2012,9,14,37,0
2012-09-21,8,3,False,19.99,19.99,59,1179.4099999999999,2012,9,21,38,0
2012-09-28,8,3,False,19.99,19.99,51,1019.4899999999999,2012,9,28,39,0
2012-10-05,8,3,False,19.99,19.99,56,1119.4399999999998,2012,10,5,40,0
2012-10-12,8,3,False,19.99,19.99,45,899.55,2012,10,12,41,0
2012-10-19,8,3,False,19.99,19.99,42,839.5799999999999,2012,10,19,42,0
