,Store,Product,week_of_year,Base Price,Price,promotion,Is_Holiday,Weekly_Units_Sold
1644,_4,_3,_24,21.99,21.99,0,0,59
1645,_4,_3,_25,21.99,21.99,0,0,64
1646,_4,_3,_26,21.99,11.0,1,0,212
1647,_4,_3,_27,21.99,11.0,1,0,335
1648,_4,_3,_28,21.99,11.0,1,0,597
1649,_4,_3,_29,21.99,11.0,1,0,871
1650,_4,_3,_30,21.99,11.0,1,0,985
1651,_4,_3,_31,21.99,21.99,0,0,298
1652,_4,_3,_32,21.99,21.99,0,0,366
1653,_4,_3,_33,21.99,21.99,0,0,485
1654,_4,_3,_34,21.99,21.99,0,0,247
1655,_4,_3,_35,21.99,21.99,0,0,150
1656,_4,_3,_36,21.99,21.99,0,1,105
1657,_4,_3,_37,21.99,21.99,0,0,80
1658,_4,_3,_38,21.99,21.99,0,0,76
1659,_4,_3,_39,21.99,21.99,0,0,68
1660,_4,_3,_40,21.99,21.99,0,0,72
1661,_4,_3,_41,21.99,21.99,0,0,63
1662,_4,_3,_42,21.99,21.99,0,0,72
1663,_4,_3,_43,21.99,21.99,0,0,66
1664,_4,_3,_44,21.99,11.0,1,0,295
1665,_4,_3,_45,21.99,11.0,1,0,300
1666,_4,_3,_46,21.99,11.0,1,0,297
1667,_4,_3,_47,21.99,11.0,1,1,331
1668,_4,_3,_48,21.99,21.99,0,0,80
1669,_4,_3,_49,21.99,21.99,0,0,93
1670,_4,_3,_50,21.99,21.99,0,0,109
1671,_4,_3,_51,21.99,21.99,0,0,119
1672,_4,_3,_52,21.99,21.99,0,1,69
1673,_4,_3,_1,19.99,19.99,0,0,119
1674,_4,_3,_2,19.99,19.99,0,0,111
1675,_4,_3,_3,19.99,19.99,0,0,127
1676,_4,_3,_4,19.99,19.99,0,0,111
1677,_4,_3,_5,19.99,19.99,0,0,115
1678,_4,_3,_6,19.99,19.99,0,1,113
1679,_4,_3,_7,19.99,19.99,0,0,99
1680,_4,_3,_8,19.99,19.99,0,0,103
1681,_4,_3,_9,19.99,19.99,0,0,103
1682,_4,_3,_10,19.99,19.99,0,0,97
1683,_4,_3,_11,19.99,19.99,0,0,75
1684,_4,_3,_12,19.99,19.99,0,0,76
1685,_4,_3,_13,19.99,19.99,0,0,77
1686,_4,_3,_14,19.99,19.99,0,0,82
1687,_4,_3,_15,19.99,19.99,0,0,78
1688,_4,_3,_16,19.99,19.99,0,0,79
1689,_4,_3,_17,19.99,19.99,0,0,73
1690,_4,_3,_18,19.99,19.99,0,0,76
1691,_4,_3,_19,19.99,19.99,0,0,80
1692,_4,_3,_20,19.99,19.99,0,0,81
1693,_4,_3,_21,19.99,19.99,0,0,74
1694,_4,_3,_22,19.99,19.99,0,0,77
1695,_4,_3,_23,19.99,19.99,0,0,76
1696,_4,_3,_24,19.99,19.99,0,0,70
1697,_4,_3,_25,19.99,19.99,0,0,71
1698,_4,_3,_26,19.99,19.99,0,0,71
1699,_4,_3,_27,19.99,10.0,1,0,359
1700,_4,_3,_28,19.99,10.0,1,0,672
1701,_4,_3,_29,19.99,10.0,1,0,1147
1702,_4,_3,_30,19.99,10.0,1,0,1236
1703,_4,_3,_31,19.99,19.99,0,0,359
1704,_4,_3,_32,19.99,19.99,0,0,481
1705,_4,_3,_33,19.99,19.99,0,0,688
1706,_4,_3,_34,19.99,19.99,0,0,349
1707,_4,_3,_35,19.99,19.99,0,0,185
1708,_4,_3,_36,19.99,19.99,0,1,125
1709,_4,_3,_37,19.99,19.99,0,0,105
1710,_4,_3,_38,19.99,19.99,0,0,89
1711,_4,_3,_39,19.99,19.99,0,0,77
1712,_4,_3,_40,19.99,19.99,0,0,85
1713,_4,_3,_41,19.99,19.99,0,0,85
1714,_4,_3,_42,19.99,19.99,0,0,87
1715,_4,_3,_43,19.99,19.99,0,0,83
1716,_5,_1,_5,9.99,7.99,1,0,91
1717,_5,_1,_6,9.99,7.99,1,1,166
1718,_5,_1,_7,9.99,7.99,1,0,112
1719,_5,_1,_8,9.99,7.99,1,0,71
1720,_5,_1,_9,9.99,9.99,0,0,55
1721,_5,_1,_10,9.99,9.99,0,0,50
1722,_5,_1,_11,9.99,9.99,0,0,58
1723,_5,_1,_12,9.99,9.99,0,0,66
1724,_5,_1,_13,9.99,9.99,0,0,141
1725,_5,_1,_14,9.99,9.99,0,0,102
1726,_5,_1,_15,9.99,9.99,0,0,45
1727,_5,_1,_16,9.99,9.99,0,0,48
1728,_5,_1,_17,9.99,9.99,0,0,51
1729,_5,_1,_18,9.99,7.99,1,0,74
1730,_5,_1,_19,9.99,7.99,1,0,75
1731,_5,_1,_20,9.99,7.99,1,0,75
1732,_5,_1,_21,9.99,7.99,1,0,77
1733,_5,_1,_22,9.99,9.99,0,0,52
1734,_5,_1,_23,9.99,9.99,0,0,51
1735,_5,_1,_24,9.99,9.99,0,0,49
1736,_5,_1,_25,9.99,9.99,0,0,49
1737,_5,_1,_26,9.99,9.99,0,0,53
1738,_5,_1,_27,9.99,9.99,0,0,47
1739,_5,_1,_28,9.99,9.99,0,0,52
1740,_5,_1,_29,9.99,9.99,0,0,47
1741,_5,_1,_30,9.99,9.99,0,0,46
1742,_5,_1,_31,9.99,9.99,0,0,47
1743,_5,_1,_32,9.99,9.99,0,0,45
1744,_5,_1,_33,9.99,9.99,0,0,51
1745,_5,_1,_34,9.99,9.99,0,0,50
1746,_5,_1,_35,9.99,9.99,0,0,55
1747,_5,_1,_36,9.99,9.99,0,1,59
1748,_5,_1,_37,9.99,9.99,0,0,54
1749,_5,_1,_38,9.99,9.99,0,0,55
1750,_5,_1,_39,9.99,9.99,0,0,57
1751,_5,_1,_40,9.99,9.99,0,0,62
1752,_5,_1,_41,9.99,9.99,0,0,64
1753,_5,_1,_42,9.99,9.99,0,0,67
1754,_5,_1,_43,9.99,9.99,0,0,81
1755,_5,_1,_44,9.99,9.99,0,0,74
1756,_5,_1,_45,9.99,9.99,0,0,58
1757,_5,_1,_46,9.99,9.99,0,0,56
1758,_5,_1,_47,9.99,9.99,0,1,63
1759,_5,_1,_48,9.99,9.99,0,0,73
1760,_5,_1,_49,9.99,9.99,0,0,81
1761,_5,_1,_50,9.99,9.99,0,0,91
1762,_5,_1,_51,9.99,9.99,0,0,99
1763,_5,_1,_52,9.99,9.99,0,1,45
1764,_5,_1,_1,10.99,10.99,0,0,43
1765,_5,_1,_2,10.99,10.99,0,0,47
1766,_5,_1,_3,10.99,10.99,0,0,47
1767,_5,_1,_4,10.99,10.99,0,0,47
1768,_5,_1,_5,10.99,8.79,1,0,83
1769,_5,_1,_6,10.99,8.79,1,1,114
1770,_5,_1,_7,10.99,8.79,1,0,143
1771,_5,_1,_8,10.99,8.79,1,0,83
1772,_5,_1,_9,10.99,10.99,0,0,51
1773,_5,_1,_10,10.99,10.99,0,0,50
1774,_5,_1,_11,10.99,10.99,0,0,50
1775,_5,_1,_12,10.99,10.99,0,0,51
1776,_5,_1,_13,10.99,10.99,0,0,53
1777,_5,_1,_14,10.99,10.99,0,0,54
1778,_5,_1,_15,10.99,10.99,0,0,71
1779,_5,_1,_16,10.99,10.99,0,0,105
1780,_5,_1,_17,10.99,10.99,0,0,74
1781,_5,_1,_18,10.99,8.79,1,0,75
1782,_5,_1,_19,10.99,8.79,1,0,67
1783,_5,_1,_20,10.99,8.79,1,0,69
1784,_5,_1,_21,10.99,8.79,1,0,67
1785,_5,_1,_22,10.99,10.99,0,0,47
1786,_5,_1,_23,10.99,10.99,0,0,47
1787,_5,_1,_24,10.99,10.99,0,0,47
1788,_5,_1,_25,10.99,10.99,0,0,49
1789,_5,_1,_26,10.99,10.99,0,0,47
1790,_5,_1,_27,10.99,10.99,0,0,44
1791,_5,_1,_28,10.99,10.99,0,0,46
1792,_5,_1,_29,10.99,10.99,0,0,48
1793,_5,_1,_30,10.99,10.99,0,0,47
1794,_5,_1,_31,10.99,10.99,0,0,46
1795,_5,_1,_32,10.99,10.99,0,0,41
1796,_5,_1,_33,10.99,10.99,0,0,43
1797,_5,_1,_34,10.99,10.99,0,0,43
1798,_5,_1,_35,10.99,10.99,0,0,50
1799,_5,_1,_36,10.99,10.99,0,1,50
1800,_5,_1,_37,10.99,10.99,0,0,49
1801,_5,_1,_38,10.99,10.99,0,0,55
1802,_5,_1,_39,10.99,10.99,0,0,53
1803,_5,_1,_40,10.99,10.99,0,0,58
1804,_5,_1,_41,10.99,10.99,0,0,59
1805,_5,_1,_42,10.99,10.99,0,0,62
1806,_5,_1,_43,10.99,10.99,0,0,72
1807,_5,_1,_44,10.99,10.99,0,0,89
1808,_5,_1,_45,10.99,10.99,0,0,50
1809,_5,_1,_46,10.99,10.99,0,0,50
1810,_5,_1,_47,10.99,10.99,0,1,57
1811,_5,_1,_48,10.99,10.99,0,0,68
1812,_5,_1,_49,10.99,10.99,0,0,70
1813,_5,_1,_50,10.99,10.99,0,0,89
1814,_5,_1,_51,10.99,10.99,0,0,102
1815,_5,_1,_52,10.99,10.99,0,1,59
1816,_5,_1,_1,10.99,10.99,0,0,47
1817,_5,_1,_2,10.99,10.99,0,0,53
1818,_5,_1,_3,10.99,10.99,0,0,50
1819,_5,_1,_4,10.99,10.99,0,0,55
1820,_5,_1,_5,10.99,8.79,1,0,87
1821,_5,_1,_6,10.99,8.79,1,1,107
1822,_5,_1,_7,10.99,8.79,1,0,144
1823,_5,_1,_8,10.99,8.79,1,0,77
1824,_5,_1,_9,10.99,10.99,0,0,57
1825,_5,_1,_10,10.99,10.99,0,0,56
1826,_5,_1,_11,10.99,10.99,0,0,61
1827,_5,_1,_12,10.99,10.99,0,0,69
1828,_5,_1,_13,10.99,10.99,0,0,71
1829,_5,_1,_14,10.99,10.99,0,0,121
1830,_5,_1,_15,10.99,10.99,0,0,77
1831,_5,_1,_16,10.99,10.99,0,0,51
1832,_5,_1,_17,10.99,10.99,0,0,55
1833,_5,_1,_18,10.99,8.79,1,0,79
1834,_5,_1,_19,10.99,8.79,1,0,72
1835,_5,_1,_20,10.99,8.79,1,0,78
1836,_5,_1,_21,10.99,8.79,1,0,78
1837,_5,_1,_22,10.99,10.99,0,0,55
1838,_5,_1,_23,10.99,10.99,0,0,51
1839,_5,_1,_24,10.99,10.99,0,0,52
1840,_5,_1,_25,10.99,10.99,0,0,53
1841,_5,_1,_26,10.99,10.99,0,0,53
1842,_5,_1,_27,10.99,10.99,0,0,53
1843,_5,_1,_28,10.99,10.99,0,0,54
1844,_5,_1,_29,10.99,10.99,0,0,55
1845,_5,_1,_30,10.99,10.99,0,0,54
1846,_5,_1,_31,10.99,10.99,0,0,54
1847,_5,_1,_32,10.99,10.99,0,0,50
1848,_5,_1,_33,10.99,10.99,0,0,53
1849,_5,_1,_34,10.99,10.99,0,0,53
1850,_5,_1,_35,10.99,10.99,0,0,56
1851,_5,_1,_36,10.99,10.99,0,1,55
1852,_5,_1,_37,10.99,10.99,0,0,58
1853,_5,_1,_38,10.99,10.99,0,0,63
1854,_5,_1,_39,10.99,10.99,0,0,59
1855,_5,_1,_40,10.99,10.99,0,0,65
1856,_5,_1,_41,10.99,10.99,0,0,67
1857,_5,_1,_42,10.99,10.99,0,0,64
1858,_5,_1,_43,10.99,10.99,0,0,74
1859,_5,_2,_5,5.99,5.99,0,0,80
1860,_5,_2,_6,5.99,5.99,0,1,79
1861,_5,_2,_7,5.99,5.99,0,0,78
1862,_5,_2,_8,5.99,5.99,0,0,77
1863,_5,_2,_9,5.99,5.99,0,0,75
1864,_5,_2,_10,5.99,5.99,0,0,75
1865,_5,_2,_11,5.99,5.99,0,0,71
1866,_5,_2,_12,5.99,5.99,0,0,73
1867,_5,_2,_13,5.99,4.01,1,0,138
1868,_5,_2,_14,5.99,4.01,1,0,143
1869,_5,_2,_15,5.99,4.01,1,0,159
1870,_5,_2,_16,5.99,4.01,1,0,149
1871,_5,_2,_17,5.99,4.01,1,0,149
1872,_5,_2,_18,5.99,5.99,0,0,86
1873,_5,_2,_19,5.99,5.99,0,0,75
1874,_5,_2,_20,5.99,5.99,0,0,94
1875,_5,_2,_21,5.99,5.99,0,0,83
1876,_5,_2,_22,5.99,5.99,0,0,91
1877,_5,_2,_23,5.99,5.99,0,0,82
1878,_5,_2,_24,5.99,5.99,0,0,81
1879,_5,_2,_25,5.99,5.99,0,0,78
1880,_5,_2,_26,5.99,4.01,1,0,141
1881,_5,_2,_27,5.99,4.01,1,0,147
1882,_5,_2,_28,5.99,4.01,1,0,146
1883,_5,_2,_29,5.99,4.01,1,0,156
1884,_5,_2,_30,5.99,4.01,1,0,147
1885,_5,_2,_31,5.99,5.99,0,0,83
1886,_5,_2,_32,5.99,5.99,0,0,81
1887,_5,_2,_33,5.99,5.99,0,0,83
1888,_5,_2,_34,5.99,5.99,0,0,82
1889,_5,_2,_35,5.99,5.99,0,0,87
1890,_5,_2,_36,5.99,5.99,0,1,77
1891,_5,_2,_37,5.99,5.99,0,0,81
1892,_5,_2,_38,5.99,5.99,0,0,81
1893,_5,_2,_39,5.99,5.99,0,0,79
1894,_5,_2,_40,5.99,5.99,0,0,73
1895,_5,_2,_41,5.99,5.99,0,0,73
1896,_5,_2,_42,5.99,5.99,0,0,79
1897,_5,_2,_43,5.99,5.99,0,0,78
1898,_5,_2,_44,5.99,5.99,0,0,81
1899,_5,_2,_45,5.99,5.99,0,0,76
1900,_5,_2,_46,5.99,5.99,0,0,69
1901,_5,_2,_47,5.99,5.99,0,1,74
1902,_5,_2,_48,5.99,5.99,0,0,73
1903,_5,_2,_49,5.99,5.99,0,0,83
1904,_5,_2,_50,5.99,5.99,0,0,85
1905,_5,_2,_51,5.99,5.99,0,0,99
1906,_5,_2,_52,5.99,5.99,0,1,67
1907,_5,_2,_1,5.99,5.99,0,0,73
1908,_5,_2,_2,5.99,5.99,0,0,68
1909,_5,_2,_3,5.99,5.99,0,0,71
1910,_5,_2,_4,5.99,5.99,0,0,71
1911,_5,_2,_5,5.99,5.99,0,0,77
1912,_5,_2,_6,5.99,5.99,0,1,77
1913,_5,_2,_7,5.99,5.99,0,0,87
1914,_5,_2,_8,5.99,5.99,0,0,83
1915,_5,_2,_9,5.99,5.99,0,0,90
1916,_5,_2,_10,5.99,5.99,0,0,77
1917,_5,_2,_11,5.99,5.99,0,0,77
1918,_5,_2,_12,5.99,5.99,0,0,78
1919,_5,_2,_13,5.99,4.01,1,0,148
1920,_5,_2,_14,5.99,4.01,1,0,156
1921,_5,_2,_15,5.99,4.01,1,0,142
1922,_5,_2,_16,5.99,4.01,1,0,153
1923,_5,_2,_17,5.99,4.01,1,0,145
1924,_5,_2,_18,5.99,5.99,0,0,87
1925,_5,_2,_19,5.99,5.99,0,0,79
1926,_5,_2,_20,5.99,5.99,0,0,87
1927,_5,_2,_21,5.99,5.99,0,0,87
1928,_5,_2,_22,5.99,5.99,0,0,92
1929,_5,_2,_23,5.99,5.99,0,0,85
1930,_5,_2,_24,5.99,5.99,0,0,81
1931,_5,_2,_25,5.99,5.99,0,0,78
1932,_5,_2,_26,5.99,4.01,1,0,152
1933,_5,_2,_27,5.99,4.01,1,0,155
1934,_5,_2,_28,5.99,4.01,1,0,147
1935,_5,_2,_29,5.99,4.01,1,0,157
1936,_5,_2,_30,5.99,4.01,1,0,149
1937,_5,_2,_31,5.99,5.99,0,0,85
1938,_5,_2,_32,5.99,5.99,0,0,77
1939,_5,_2,_33,5.99,5.99,0,0,77
1940,_5,_2,_34,5.99,5.99,0,0,89
1941,_5,_2,_35,5.99,5.99,0,0,87
1942,_5,_2,_36,5.99,5.99,0,1,92
1943,_5,_2,_37,5.99,5.99,0,0,80
1944,_5,_2,_38,5.99,5.99,0,0,82
1945,_5,_2,_39,5.99,5.99,0,0,82
1946,_5,_2,_40,5.99,5.99,0,0,85
1947,_5,_2,_41,5.99,5.99,0,0,78
1948,_5,_2,_42,5.99,5.99,0,0,82
1949,_5,_2,_43,5.99,5.99,0,0,77
1950,_5,_2,_44,5.99,5.99,0,0,83
1951,_5,_2,_45,5.99,5.99,0,0,82
1952,_5,_2,_46,5.99,5.99,0,0,77
1953,_5,_2,_47,5.99,5.99,0,1,84
1954,_5,_2,_48,5.99,5.99,0,0,93
1955,_5,_2,_49,5.99,5.99,0,0,81
1956,_5,_2,_50,5.99,5.99,0,0,90
1957,_5,_2,_51,5.99,5.99,0,0,109
1958,_5,_2,_52,5.99,5.99,0,1,83
1959,_5,_2,_1,6.99,6.99,0,0,69
1960,_5,_2,_2,6.99,6.99,0,0,66
1961,_5,_2,_3,6.99,6.99,0,0,65
1962,_5,_2,_4,6.99,6.99,0,0,63
1963,_5,_2,_5,6.99,6.99,0,0,72
1964,_5,_2,_6,6.99,6.99,0,1,73
1965,_5,_2,_7,6.99,6.99,0,0,70
1966,_5,_2,_8,6.99,6.99,0,0,77
1967,_5,_2,_9,6.99,6.99,0,0,76
1968,_5,_2,_10,6.99,6.99,0,0,69
1969,_5,_2,_11,6.99,6.99,0,0,75
1970,_5,_2,_12,6.99,6.99,0,0,67
1971,_5,_2,_13,6.99,6.99,0,0,64
1972,_5,_2,_14,6.99,4.68,1,0,135
1973,_5,_2,_15,6.99,4.68,1,0,118
1974,_5,_2,_16,6.99,4.68,1,0,125
1975,_5,_2,_17,6.99,4.68,1,0,126
1976,_5,_2,_18,6.99,6.99,0,0,75
1977,_5,_2,_19,6.99,6.99,0,0,67
1978,_5,_2,_20,6.99,6.99,0,0,67
1979,_5,_2,_21,6.99,6.99,0,0,73
1980,_5,_2,_22,6.99,6.99,0,0,72
1981,_5,_2,_23,6.99,6.99,0,0,75
1982,_5,_2,_24,6.99,6.99,0,0,68
1983,_5,_2,_25,6.99,6.99,0,0,69
1984,_5,_2,_26,6.99,6.99,0,0,73
1985,_5,_2,_27,6.99,4.68,1,0,135
1986,_5,_2,_28,6.99,4.68,1,0,124
1987,_5,_2,_29,6.99,4.68,1,0,125
1988,_5,_2,_30,6.99,4.68,1,0,116
1989,_5,_2,_31,6.99,6.99,0,0,70
1990,_5,_2,_32,6.99,6.99,0,0,69
1991,_5,_2,_33,6.99,6.99,0,0,71
1992,_5,_2,_34,6.99,6.99,0,0,69
1993,_5,_2,_35,6.99,6.99,0,0,75
1994,_5,_2,_36,6.99,6.99,0,1,75
1995,_5,_2,_37,6.99,6.99,0,0,61
1996,_5,_2,_38,6.99,6.99,0,0,68
1997,_5,_2,_39,6.99,6.99,0,0,66
1998,_5,_2,_40,6.99,6.99,0,0,74
1999,_5,_2,_41,6.99,6.99,0,0,65
2000,_5,_2,_42,6.99,6.99,0,0,65
2001,_5,_2,_43,6.99,6.99,0,0,63
2002,_5,_3,_5,19.99,19.99,0,0,28
2003,_5,_3,_6,19.99,19.99,0,1,25
2004,_5,_3,_7,19.99,19.99,0,0,23
2005,_5,_3,_8,19.99,19.99,0,0,21
2006,_5,_3,_9,19.99,19.99,0,0,23
2007,_5,_3,_10,19.99,19.99,0,0,21
2008,_5,_3,_11,19.99,19.99,0,0,15
2009,_5,_3,_12,19.99,19.99,0,0,25
2010,_5,_3,_13,19.99,19.99,0,0,21
2011,_5,_3,_14,19.99,19.99,0,0,21
2012,_5,_3,_15,19.99,19.99,0,0,23
2013,_5,_3,_16,19.99,19.99,0,0,20
2014,_5,_3,_17,19.99,19.99,0,0,21
2015,_5,_3,_18,19.99,19.99,0,0,22
2016,_5,_3,_19,19.99,19.99,0,0,19
2017,_5,_3,_20,19.99,19.99,0,0,18
2018,_5,_3,_21,19.99,19.99,0,0,19
2019,_5,_3,_22,19.99,19.99,0,0,21
2020,_5,_3,_23,19.99,19.99,0,0,19
2021,_5,_3,_24,19.99,19.99,0,0,19
2022,_5,_3,_25,19.99,19.99,0,0,18
2023,_5,_3,_26,19.99,10.0,1,0,77
2024,_5,_3,_27,19.99,10.0,1,0,71
2025,_5,_3,_28,19.99,10.0,1,0,81
2026,_5,_3,_29,19.99,10.0,1,0,108
2027,_5,_3,_30,19.99,10.0,1,0,151
2028,_5,_3,_31,19.99,19.99,0,0,71
2029,_5,_3,_32,19.99,19.99,0,0,55
2030,_5,_3,_33,19.99,19.99,0,0,63
2031,_5,_3,_34,19.99,19.99,0,0,99
2032,_5,_3,_35,19.99,19.99,0,0,31
2033,_5,_3,_36,19.99,19.99,0,1,24
2034,_5,_3,_37,19.99,19.99,0,0,23
2035,_5,_3,_38,19.99,19.99,0,0,24
2036,_5,_3,_39,19.99,19.99,0,0,23
2037,_5,_3,_40,19.99,19.99,0,0,22
2038,_5,_3,_41,19.99,19.99,0,0,21
2039,_5,_3,_42,19.99,19.99,0,0,22
2040,_5,_3,_43,19.99,19.99,0,0,18
2041,_5,_3,_44,19.99,10.0,1,0,85
2042,_5,_3,_45,19.99,10.0,1,0,89
2043,_5,_3,_46,19.99,10.0,1,0,81
2044,_5,_3,_47,19.99,10.0,1,1,95
2045,_5,_3,_48,19.99,19.99,0,0,23
2046,_5,_3,_49,19.99,19.99,0,0,27
2047,_5,_3,_50,19.99,19.99,0,0,28
2048,_5,_3,_51,19.99,19.99,0,0,33
2049,_5,_3,_52,19.99,19.99,0,1,17
2050,_5,_3,_1,21.99,21.99,0,0,25
2051,_5,_3,_2,21.99,21.99,0,0,25
2052,_5,_3,_3,21.99,21.99,0,0,27
2053,_5,_3,_4,21.99,21.99,0,0,23
2054,_5,_3,_5,21.99,21.99,0,0,20
2055,_5,_3,_6,21.99,21.99,0,1,21
2056,_5,_3,_7,21.99,21.99,0,0,19
2057,_5,_3,_8,21.99,21.99,0,0,17
2058,_5,_3,_9,21.99,21.99,0,0,20
2059,_5,_3,_10,21.99,21.99,0,0,18
2060,_5,_3,_11,21.99,21.99,0,0,14
2061,_5,_3,_12,21.99,21.99,0,0,15
2062,_5,_3,_13,21.99,21.99,0,0,21
2063,_5,_3,_14,21.99,21.99,0,0,24
2064,_5,_3,_15,21.99,21.99,0,0,18
2065,_5,_3,_16,21.99,21.99,0,0,18
2066,_5,_3,_17,21.99,21.99,0,0,13
2067,_5,_3,_18,21.99,21.99,0,0,21
2068,_5,_3,_19,21.99,21.99,0,0,19
2069,_5,_3,_20,21.99,21.99,0,0,17
2070,_5,_3,_21,21.99,21.99,0,0,15
2071,_5,_3,_22,21.99,21.99,0,0,14
2072,_5,_3,_23,21.99,21.99,0,0,16
2073,_5,_3,_24,21.99,21.99,0,0,14
2074,_5,_3,_25,21.99,21.99,0,0,15
2075,_5,_3,_26,21.99,11.0,1,0,75
2076,_5,_3,_27,21.99,11.0,1,0,81
2077,_5,_3,_28,21.99,11.0,1,0,86
2078,_5,_3,_29,21.99,11.0,1,0,105
2079,_5,_3,_30,21.99,11.0,1,0,107
2080,_5,_3,_31,21.99,21.99,0,0,47
2081,_5,_3,_32,21.99,21.99,0,0,52
2082,_5,_3,_33,21.99,21.99,0,0,63
2083,_5,_3,_34,21.99,21.99,0,0,103
2084,_5,_3,_35,21.99,21.99,0,0,31
2085,_5,_3,_36,21.99,21.99,0,1,21
2086,_5,_3,_37,21.99,21.99,0,0,20
2087,_5,_3,_38,21.99,21.99,0,0,18
2088,_5,_3,_39,21.99,21.99,0,0,17
2089,_5,_3,_40,21.99,21.99,0,0,21
2090,_5,_3,_41,21.99,21.99,0,0,19
2091,_5,_3,_42,21.99,21.99,0,0,18
2092,_5,_3,_43,21.99,21.99,0,0,15
2093,_5,_3,_44,21.99,11.0,1,0,69
2094,_5,_3,_45,21.99,11.0,1,0,80
2095,_5,_3,_46,21.99,11.0,1,0,82
2096,_5,_3,_47,21.99,11.0,1,1,83
2097,_5,_3,_48,21.99,21.99,0,0,21
2098,_5,_3,_49,21.99,21.99,0,0,21
2099,_5,_3,_50,21.99,21.99,0,0,25
2100,_5,_3,_51,21.99,21.99,0,0,27
2101,_5,_3,_52,21.99,21.99,0,1,17
2102,_5,_3,_1,19.99,19.99,0,0,33
2103,_5,_3,_2,19.99,19.99,0,0,29
2104,_5,_3,_3,19.99,19.99,0,0,27
2105,_5,_3,_4,19.99,19.99,0,0,27
2106,_5,_3,_5,19.99,19.99,0,0,26
2107,_5,_3,_6,19.99,19.99,0,1,25
2108,_5,_3,_7,19.99,19.99,0,0,24
2109,_5,_3,_8,19.99,19.99,0,0,24
2110,_5,_3,_9,19.99,19.99,0,0,21
2111,_5,_3,_10,19.99,19.99,0,0,21
2112,_5,_3,_11,19.99,19.99,0,0,19
2113,_5,_3,_12,19.99,19.99,0,0,19
2114,_5,_3,_13,19.99,19.99,0,0,22
2115,_5,_3,_14,19.99,19.99,0,0,19
2116,_5,_3,_15,19.99,19.99,0,0,19
2117,_5,_3,_16,19.99,19.99,0,0,21
2118,_5,_3,_17,19.99,19.99,0,0,24
2119,_5,_3,_18,19.99,19.99,0,0,26
2120,_5,_3,_19,19.99,19.99,0,0,23
2121,_5,_3,_20,19.99,19.99,0,0,19
2122,_5,_3,_21,19.99,19.99,0,0,18
2123,_5,_3,_22,19.99,19.99,0,0,19
2124,_5,_3,_23,19.99,19.99,0,0,22
2125,_5,_3,_24,19.99,19.99,0,0,17
2126,_5,_3,_25,19.99,19.99,0,0,17
2127,_5,_3,_26,19.99,19.99,0,0,17
2128,_5,_3,_27,19.99,10.0,1,0,67
2129,_5,_3,_28,19.99,10.0,1,0,101
2130,_5,_3,_29,19.99,10.0,1,0,137
2131,_5,_3,_30,19.99,10.0,1,0,111
2132,_5,_3,_31,19.99,19.99,0,0,41
2133,_5,_3,_32,19.99,19.99,0,0,53
2134,_5,_3,_33,19.99,19.99,0,0,58
2135,_5,_3,_34,19.99,19.99,0,0,77
2136,_5,_3,_35,19.99,19.99,0,0,109
2137,_5,_3,_36,19.99,19.99,0,1,38
2138,_5,_3,_37,19.99,19.99,0,0,24
2139,_5,_3,_38,19.99,19.99,0,0,27
2140,_5,_3,_39,19.99,19.99,0,0,25
2141,_5,_3,_40,19.99,19.99,0,0,23
2142,_5,_3,_41,19.99,19.99,0,0,21
2143,_5,_3,_42,19.99,19.99,0,0,22
2144,_5,_3,_43,19.99,19.99,0,0,23
2145,_6,_1,_5,9.99,7.99,1,0,252
2146,_6,_1,_6,9.99,7.99,1,1,430
2147,_6,_1,_7,9.99,7.99,1,0,341
2148,_6,_1,_8,9.99,7.99,1,0,195
2149,_6,_1,_9,9.99,9.99,0,0,152
2150,_6,_1,_10,9.99,9.99,0,0,161
2151,_6,_1,_11,9.99,9.99,0,0,179
2152,_6,_1,_12,9.99,9.99,0,0,189
2153,_6,_1,_13,9.99,9.99,0,0,417
2154,_6,_1,_14,9.99,9.99,0,0,298
2155,_6,_1,_15,9.99,9.99,0,0,134
2156,_6,_1,_16,9.99,9.99,0,0,129
2157,_6,_1,_17,9.99,9.99,0,0,124
2158,_6,_1,_18,9.99,7.99,1,0,197
2159,_6,_1,_19,9.99,7.99,1,0,202
2160,_6,_1,_20,9.99,7.99,1,0,175
2161,_6,_1,_21,9.99,7.99,1,0,194
2162,_6,_1,_22,9.99,9.99,0,0,139
2163,_6,_1,_23,9.99,9.99,0,0,143
2164,_6,_1,_24,9.99,9.99,0,0,145
2165,_6,_1,_25,9.99,9.99,0,0,140
2166,_6,_1,_26,9.99,9.99,0,0,143
2167,_6,_1,_27,9.99,9.99,0,0,139
2168,_6,_1,_28,9.99,9.99,0,0,142
2169,_6,_1,_29,9.99,9.99,0,0,128
2170,_6,_1,_30,9.99,9.99,0,0,135
2171,_6,_1,_31,9.99,9.99,0,0,141
2172,_6,_1,_32,9.99,9.99,0,0,129
2173,_6,_1,_33,9.99,9.99,0,0,120
2174,_6,_1,_34,9.99,9.99,0,0,119
2175,_6,_1,_35,9.99,9.99,0,0,129
2176,_6,_1,_36,9.99,9.99,0,1,133
2177,_6,_1,_37,9.99,9.99,0,0,119
2178,_6,_1,_38,9.99,9.99,0,0,119
2179,_6,_1,_39,9.99,9.99,0,0,127
